id,comment,label
5019,මේ ගෑනියේ .තොගේ කට වැඩියෙන් .කෝ අපිට හම්බ උනොත් .හතරට පලනවා තොගේ .අරක .පර බැරි .කතා කරන්න ඉගෙන.ගනිං ඉස්සෙල්ලා .තෝ කාගේ හයියක් .අරගෙන ද .පොලිසියට බනින්නෙ .පට්ට ..බැල්ලි .තෝ .ජනාධිපති ද .ලෝකෙටම.අල්ලනවා ඇති .ඒකයි කටේ සද්දේ .අවජාතික.කැතිරි,2
5020,මේ ගෑනුකෙනා කියන්නේ සම්පුර්ණ ඇත්ත ළමයි පහම පිනට හම්බ වෙන්න ඇති. මේ මනුෂ්‍යයා හොදින් ඉන්න බවක් අපට පේනවා,0
5021,මේ ගොං ගෑනිගේ වීඩියෝ එක අහලම බඩදගලනවා... අප්පිරියයි දැක්කම. ....,2
5022,මේ ගොං හම්බ පකයගෙ ඇගිල්ල යන විදිහ දැක්කද... සහරාන්ගෙ පැටවු තමයි මෙවුන්.... මරක්කල හැත්ත අහු උනොත් පකේ ඉදන් පතුරු ගහන්නෙ කැරි තම්බිය ,2
5023,මේ ගොං හු..බොරදියේ මාළු බාන්න ලෑස්ති උන්ට ඔයතරම් දුක නම් ජනතාව වෙනුවෙන් කරන්න ඕනිතරම් වැඩ තියෙන්නේ,2
5024,මේ ගොනෝ මොනවා කරන්නත් මිනිසුන් පණපිටින් ඉන්න ඕන. තමුන් නිකන් චුකරලා ඇගේ ගාගත්තට අපේ ඇගේ ගන්න එන්න එපා වැඩක් නැත්නම් ගෙදරට වෙලා ඉන්න. ,2
5025,මේ ගොන් පකය වලලන්ඩ ඕනි නෂ්ට වෙලා යන්ඩ..,2
5026,"මේ චිත්‍රපටය බලන්න.. මේ ඉස්ලාමීය අන්තවාදය පිලිබඳව ඉන්දීයානු චිත්‍රපටයක්.. මේ විත්‍රපටය පුරාවටම ඉස්ලාමීය අන්තවාදය, ජිහාඩය (අන්‍යාගමිකයන් මරා දමන) හා ඉස්ලාමීය කෘර ත්‍රස්තවාදය ගැන මනාවට පැහැදිලි වෙන චිත්‍රපටයක්.. මේ විත්‍රපටය පුරාවටම ඉස්ලාමීය අන්තවාදය මනාවට පැහැදිලි වේ..01 Video https://youtu.be/-4jOlMULkQ0මේ ඒ වගේම තවත් ඉස්ලාමීය ජිහඩ් (අන්‍යාගමිකයන් මරා දමන) අන්තවාදය ගැන කියවෙන චිත්‍රපටයක් 02 Video https://uc.xyz/27vbuT?pub=videoඒ සමගම මේ වීඩියෝ එකත් බලන්න. 03 Video https://youtu.be/hPYC8sU36SMමේ අමිත් වීරසිංහයන් විසින් කාලයකට කලින් ඉස්ලාමීය අන්තවාදය ගැන කල සම්මුඛ සාගච්ජාවක්.. මේ සාගච්ජාවට එරෙහිව එවකට ජලෙයිතු උලමා සංවිධානය අමිත් වීරසිංහට එරෙහිව කිරුලපන පොලිසියට කරන ලද පොලිස් පැමිණිල්ලක් නිසා අත්අඩංගුවට ගැනුනා.. පසුව කොළඹ CRP රක්ෂිත බන්ධනාගාරයේ රිමාන්ඩ් කෙරුවා. පසුව මාස තුනකට පසුව අමිත් වීරසිංහයන් නිදොස් කොට නිදොස් කලා.. මේ විත්‍රපටය බලලා අවසානයේ මේ සම්මුඛ සාගච්ජාවත් බලන්න..ජිහාඩය හා ඉස්ලාමීය අන්තවාදය ලංකාවේ කොතරම් දුරට ව්‍යාප්ත වී අැද්ද තේරුම් ගන්න මේක බලන්න..මිතුරන් අතරේ Share කර",2
5027,මේ තරම් .මෙතුමිය .කදුළු පනිනකං කියලත් .නොසැලකිලිමත් වෙනවා කියන්නේ .ඟුටි කෑමට.ඉතා ආසන්නයි...,0
5028,මේ තවත් දොස්තර කෙනෙක්,0
5029,මේ තාත්තනම් ඒ පුතා දිහා බලන එකක් නැ නේ ,0
5030,මේ තියරිය මොකද්ද,0
5031,මේ තියෙන්නෙ තෝ පිස්සු බඩුවක්,2
5032,"මේ තීරණාත්මක මොහොතේ මෙම සoවේදී ආයාචනය බුද්ධිමත්ව වටහාගෙන, මේ ව්‍යායාමය සාර්ථක කරගන්න කැප වූ සියළු දෙනාටම කෘතවේදිව අපි හැමෝම හැකි සෑම සහයෝගයක්ම ලබාදෙමු",0
5033,මේ දහම් දිවයිනට නිග්‍රහ කරල කාටවත් හරිගිහින් නම් නෑ..,0
5034,"මේ දැනුවත් කිරීම ඉතා වටිනවා ජනාධිපතිතුමනි, සමාජ ජාලා වල පණ්ඩිතයන් නොයෙක් විස පතුරවමින් ඉන්නවා .... ",0
5035,මේ නම් මානසික ලෙඩක් තියෙන වේස හුත්තියෙක්.. මේකිට බල්ලෝ දැම්මත් හිත් වදින්නේ නෑ තොපි වගේ උන් ඔය රටටත් පිළිලයක්.. පුළුවන් කමක්තිබුනොත් බාසාවෙන්ම උඹ ගැන විස්තර ඔය රටට එවන්නම්.. තොට යන්න තැනක් නැති වෙයි... බැල්ලි,2
5036,මේ පකයව දැන්වත් ඇතුලට දානවනම් හොදයි.නැත්නම් මූ පාස්කු ප්‍රහාරයට වඩා වැඩි හානියක් මේ රටට කරනවා වැඩිකල් නොගොස් ,2
5037,මේ පට හුත්තිට අරින්න එපාය.ඉතාලු පකයෝ තමයි අපේ රට කෑවේ..,2
5038,මේ පටිට බැල්ලියේ අපිත් ඉන්නෙ ..අපි දන්නවා මෙහෙ වෙන දේවල් ..නිකන් ශුද්ධ කරන්න එපා...තෝ දන්න දෙයක් නෑ මේ රට ගැන...නිකන් අපේ ලංකාවේ වැදගත් අයට බැනල දත් ටික බඩට යවා ගන්න එපා..ඔබට කඩයක් තිබුනා කියලා උඩ පනින්න එපා හොදේ.... තෝ කාරයන්ටම දී පිය.. නොදකින් කාලකණ්නි ගෑණි..,2
5039,මේ පට්ට බැල්ලි ලංකාවේ කොහෙ එකියක්ද,2
5040,මේ පට්ට බැල්ලිගේ මූන කුඩු කරන්න එකෙක් හිටියෙ නෑනේ ..,2
5041,මේ පට්ටම පට්ට අවජාතක වේසියෙක්.මේකි දන්නා අය ඉන්නවා නම් කොල්ලනේ ඒ ගෙවල් දොරවල් තියන්න එපා.ලංකාව ඒ තරම් පහත් කරලා කථා කරණ නිසා.,2
